Size,Influence,NodeRuntime,InfRuntime
0,0,6.621511711999998,0.567368711
1,4536,22.28908963,0.570796022
2,4545,20.933305104,0.5926259150000002
3,4548,20.892834311999998,0.6184115600000002
4,4548,20.911894677000006,0.5956213159999999
5,4547,20.97653246899999,0.5513067880000002
6,4549,20.86965827599998,0.5536185009999994
7,4554,20.91818159799999,0.5660589729999996
8,4555,20.876212736000014,0.5720450919999998
9,4572,20.927485754999992,0.5697739090000002
10,4574,23.25613752700002,0.5843590589999996
11,4575,21.28161671800001,0.5586805520000002
12,4582,20.968218610000008,0.5315949990000002
13,4587,20.988554186999977,0.5330408799999997
14,4593,21.081179485000007,0.5337002159999997
15,4593,21.30191730599995,0.551972086000001
16,4594,21.18655762100002,0.5608620809999998
17,4659,21.425263389999998,0.5613041670000012
18,4662,21.56526154000005,0.5690402419999998
19,4666,21.504296323000005,0.5668727829999991
20,4669,26.28809354499998,0.565743552999999
