Size,Influence,NodeRuntime,InfRuntime
16,7749,14.54531951499996,184.68652806
17,7910,14.960276903000022,195.860914639
18,8067,15.143549343000132,196.75065211500004
19,8257,15.531343998000011,208.79742485000008
20,8439,16.16718243199989,215.70636614499995
