Size,Influence,NodeRuntime,InfRuntime
20,53,1.082934854,0.5822151170000001
20,70,1.2049283120000003,0.629262722
20,85,1.222979553,0.604224147
20,66,1.177357208,0.5772216349999999
20,85,1.2550619590000007,0.6712855360000001
20,79,1.2010949530000001,0.5971794579999994
20,74,1.1613210499999997,0.6187463720000004
20,62,1.123666395999999,0.5740965309999986
20,59,1.2249310510000004,0.610397378
20,71,1.167988058999999,0.6734755959999994
20,82,1.2805234070000004,0.6755425819999985
20,75,1.1463610630000005,0.5724079270000004
20,105,1.24525972,0.5662913869999997
20,76,1.138187312000003,0.5918946100000007
20,55,1.0457604969999998,0.5629732189999999
20,73,1.1113761009999976,0.5668787890000004
20,77,1.1284075999999992,0.5707075549999985
20,68,1.1254912399999988,0.5829621009999997
20,77,1.1172850949999997,0.582394402999995
20,94,1.2512151159999974,0.5678181940000044
20,75,1.151385409999996,0.5709794119999998
20,88,1.1744468890000022,0.5698162369999977
20,82,1.274562201000002,0.572013154000004
20,105,1.319427269000002,0.5897458760000021
20,78,1.152236090999999,0.5774170849999933
20,57,1.0543549750000025,0.5687289110000009
20,97,1.2080862600000017,0.5681953039999996
20,77,1.1182497360000028,0.5718075019999986
20,74,1.1098449280000011,0.5688121640000006
20,123,1.3227609730000012,0.5649892300000019
20,96,1.1767945360000027,0.5656500769999937
20,81,1.1315306799999973,0.5704327030000016
20,90,1.2975780770000043,0.6012871710000027
20,85,1.243041304000002,0.5362896549999974
20,67,1.1560108329999963,0.5892067789999942
20,90,1.2240613840000023,0.7354523519999958
20,68,1.2163576140000032,0.5959991130000049
20,69,1.1386967640000023,0.6205842079999968
20,79,1.263558324999991,0.7281618500000064
20,108,1.3881184419999926,0.6320293899999996
20,60,1.2956646269999936,0.6120091990000134
20,90,1.3154906420000003,0.5880445700000081
20,104,1.2995328229999927,0.6355578689999959
20,116,1.3295569659999984,0.6585421019999984
20,64,1.1305783739999953,0.6028553180000102
20,125,1.3385586529999927,0.5876116270000011
20,101,1.222261537999998,0.5699712549999987
20,79,1.1572132729999964,0.5766559449999988
20,121,1.3209037400000057,0.5667789950000071
20,73,1.1273260389999962,0.566591699
