Size,Influence,NodeRuntime,InfRuntime
20,723,3.7599094609999995,37.21813428
20,732,4.059477678999997,35.707543036
20,719,3.892524967,36.20050652799999
20,734,4.155491831999996,38.168486544000004
20,729,3.8205091000000095,37.68309293299998
20,734,5.175892277000031,46.661363319
20,729,5.030961516000048,47.35289355100002
20,727,5.540306859999987,47.62881346099999
20,724,5.06939657199996,46.00875837899997
20,732,4.940504435000037,48.88110714200002
20,714,4.440197874999967,46.02388156699999
20,733,4.450318363999941,38.24058447900006
20,731,4.410261565000042,40.797489325000015
20,734,4.139468589999979,43.50538996500006
20,734,7.414040477000071,39.18079286700004
20,733,5.073821412000029,41.341677194
20,734,3.820368480999946,35.87859664000007
20,731,3.8582802629999833,35.992135202999975
20,738,5.12431591699999,38.17390920499997
20,731,3.828195265999966,37.03624814099999
20,736,3.822778910000011,34.76444213599996
20,726,4.131782293000015,39.321980571999916
20,735,3.9905278510000244,35.06584356600001
20,730,4.293218963000072,37.874119142000154
20,727,4.246124141999871,39.2998346899999
20,731,4.1009342479999304,40.82793220999997
20,732,4.0708607910000865,40.98671789600007
20,730,4.413531368000122,39.900236809000035
20,733,4.297969825000109,38.62807068400002
20,723,5.270929829000124,40.470745810999915
20,724,4.3041430910000145,38.576820777000194
20,730,4.182835180999973,37.99982980899995
20,734,4.521416883000029,40.167698671999915
20,719,3.83272053099995,40.11730230300009
20,730,3.961870934999979,37.980845659999886
20,730,4.251004828000077,37.867538771
20,736,4.218963163000126,39.83811268299996
20,741,4.338474720000022,39.55611036200003
20,741,3.9303305900000396,36.851831822999884
20,727,4.059034188999931,36.52704764600003
20,734,3.8314758650001295,37.47505320799996
20,730,3.8087318049999794,36.303030288999935
20,730,4.416307684000003,43.9515404010001
20,728,4.83764407700005,41.432908236
20,730,4.327081629000077,41.924823408000066
20,729,4.34401896899999,39.62551134899991
20,729,4.258999539000342,44.66265010999973
20,734,5.002137359999779,45.984442440000294
20,725,3.863319691000015,39.79014106199975
20,735,5.129179419000138,37.03558214400027
